WKT;GID;ID_HOJA;TIPO;ESTADO
"POLYGON ((442445.48 4107380.21,442450.49 4107385.06,442453.62 4107388.12,442464.22 4107396.78,442469.55 4107401.81,442474.89 4107406.85,442475.56 4107407.48,442480.64 4107412.27,442481.12 4107412.73,442487.37 4107418.61,442492.7 4107412.55,442498.03 4107406.49,442507.66 4107394.43,442498.49 4107385.37,442489.31 4107376.31,442487.87 4107375.02,442472.11 4107362.3,442469.08 4107366.45,442463.31 4107361.77,442457.2 4107368.08,442451.1 4107374.4,442445.48 4107380.21))";"814846";"102632";EDI;USO
"POLYGON ((444789.28 4107661.57,444797.74 4107665.75,444798.5 4107664.22,444808.19 4107644.96,444806.81 4107644.01,444817.25 4107623.11,444808.76 4107618.86,444789.28 4107661.57))";"814905";"102632";EDI;USO
"POLYGON ((444792.79 4106327.26,444808.62 4106318.03,444805.82 4106313.22,444800.59 4106316.27,444800.49 4106316.33,444789.99 4106322.45,444792.79 4106327.26))";"814906";"102632";EDI;USO
"POLYGON ((441226.28 4106471.83,441236.86 4106463.0,441230.35 4106455.22,441219.77 4106464.05,441226.28 4106471.83))";"814983";"102632";EDI;USO
"POLYGON ((444385.59 4108075.46,444391.24 4108078.6,444398.58 4108066.47,444394.68 4108063.88,444391.67 4108069.43,444388.99 4108067.86,444385.59 4108075.46))";"814988";"102632";EDI;USO
"POLYGON ((445956.92 4107374.33,445956.97 4107377.14,445962.37 4107377.05,445962.32 4107374.24,445956.92 4107374.33))";"815028";"102632";EDI;USO
"POLYGON ((442827.79 4107369.01,442847.0 4107377.4,442848.9 4107374.03,442846.54 4107372.94,442850.57 4107364.46,442839.77 4107359.33,442836.28 4107366.79,442830.01 4107363.73,442827.79 4107369.01))";"815494";"102632";EDI;USO
"POLYGON ((445021.26 4104519.12,444999.28 4104549.2,445008.45 4104553.42,445030.45 4104523.27,445021.26 4104519.12))";"815643";"102632";EDI;USO
"POLYGON ((445941.5 4108835.63,445945.62 4108833.69,445943.38 4108828.95,445939.27 4108830.89,445941.5 4108835.63))";"815840";"102632";EDI;USO
"POLYGON ((445693.09 4107050.95,445687.1 4107054.69,445690.64 4107060.34,445696.63 4107056.6,445693.09 4107050.95))";"816742";"102632";EDI;USO
"POLYGON ((440066.82 4108025.26,440063.49 4108028.16,440069.3 4108034.81,440072.62 4108031.91,440066.82 4108025.26))";"817006";"102632";EDI;USO
"POLYGON ((443787.06 4105772.85,443796.8 4105779.96,443795.51 4105771.65,443787.06 4105772.85))";"817015";"102632";EDI;USO
"POLYGON ((443001.55 4106556.44,442994.92 4106559.95,443000.37 4106570.21,443007.0 4106566.69,443003.04 4106559.24,443001.55 4106556.44))";"817088";"102632";EDI;USO
"POLYGON ((443366.98 4107359.3,443358.47 4107367.76,443368.35 4107377.69,443376.86 4107369.23,443366.98 4107359.3))";"817101";"102632";EDI;USO
"POLYGON ((442764.43 4106798.21,442751.6 4106791.91,442746.91 4106801.47,442759.74 4106807.77,442764.43 4106798.21))";"817121";"102632";EDI;USO
"POLYGON ((443782.65 4104528.48,443773.9 4104532.21,443778.88 4104543.91,443787.63 4104540.18,443782.65 4104528.48))";"817234";"102632";EDI;USO
"POLYGON ((446294.69 4105569.59,446290.09 4105558.74,446281.15 4105562.52,446285.75 4105573.37,446294.69 4105569.59))";"817501";"102632";EDI;USO
"POLYGON ((443604.51 4106612.55,443615.77 4106618.23,443619.38 4106611.09,443608.11 4106605.4,443604.51 4106612.55))";"817609";"102632";EDI;USO
"POLYGON ((443396.39 4104755.13,443395.43 4104757.68,443403.16 4104760.11,443406.44 4104751.15,443398.79 4104748.76,443397.8 4104751.38,443396.39 4104755.13))";"817715";"102632";EDI;USO
"POLYGON ((441081.64 4108945.2,441094.91 4108940.39,441090.76 4108928.94,441070.55 4108936.27,441073.81 4108945.26,441081.64 4108945.2))";"817781";"102632";EDI;USO
"POLYGON ((446182.22 4104823.08,446185.47 4104831.56,446190.25 4104829.72,446187.0 4104821.25,446182.22 4104823.08))";"818603";"102632";EDI;USO
"POLYGON ((445940.42 4105310.65,445939.19 4105304.29,445932.19 4105305.65,445933.42 4105312.0,445940.42 4105310.65))";"818851";"102632";EDI;USO
"POLYGON ((441233.72 4106582.37,441239.0 4106558.64,441228.02 4106556.19,441222.74 4106579.93,441233.72 4106582.37))";"818861";"102632";EDI;USO
"POLYGON ((446205.75 4107822.4,446206.36 4107827.1,446207.26 4107834.02,446214.61 4107833.07,446221.96 4107832.11,446221.48 4107828.45,446220.55 4107821.29,446220.45 4107820.5,446213.1 4107821.45,446205.75 4107822.4))";"818897";"102632";EDI;USO
"POLYGON ((445628.32 4107162.95,445633.06 4107160.35,445631.29 4107157.12,445626.55 4107159.72,445628.32 4107162.95))";"818906";"102632";EDI;USO
"POLYGON ((445655.99 4107220.74,445654.24 4107215.75,445651.07 4107216.86,445652.82 4107221.85,445655.99 4107220.74))";"818907";"102632";EDI;USO
"POLYGON ((445011.46 4104479.52,445006.8 4104488.17,445018.53 4104494.44,445023.19 4104485.79,445011.46 4104479.52))";"818960";"102632";EDI;USO
"POLYGON ((443369.54 4104569.45,443373.76 4104575.21,443381.41 4104569.59,443377.19 4104563.84,443369.54 4104569.45))";"819092";"102632";EDI;USO
"POLYGON ((446097.61 4106344.97,446093.64 4106332.5,446089.05 4106333.97,446093.03 4106346.43,446097.61 4106344.97))";"819119";"102632";EDI;USO
"POLYGON ((445096.1 4107814.04,445090.43 4107811.32,445088.54 4107815.25,445094.21 4107817.97,445096.1 4107814.04))";"819143";"102632";EDI;USO
"POLYGON ((440811.42 4108787.8,440813.55 4108791.44,440818.7 4108788.43,440817.04 4108784.94,440811.42 4108787.8))";"819156";"102632";EDI;USO
"POLYGON ((443109.72 4106357.84,443127.47 4106366.54,443132.3 4106356.69,443114.55 4106347.99,443109.72 4106357.84))";"819181";"102632";EDI;USO
"POLYGON ((446289.01 4107187.68,446299.64 4107195.15,446306.34 4107185.6,446305.0 4107184.67,446310.0 4107177.54,446301.92 4107171.87,446297.52 4107178.14,446296.58 4107177.48,446289.01 4107187.68))";"819235";"102632";EDI;USO
"POLYGON ((443226.27 4105638.03,443230.94 4105639.15,443232.17 4105634.02,443227.5 4105632.9,443226.27 4105638.03))";"819246";"102632";EDI;USO
"POLYGON ((442207.66 4107553.19,442224.75 4107563.12,442228.89 4107555.98,442211.81 4107546.05,442207.66 4107553.19))";"819283";"102632";EDI;USO
"POLYGON ((442298.76 4108226.4,442310.1 4108218.27,442304.33 4108210.22,442292.99 4108218.35,442298.76 4108226.4))";"819306";"102632";EDI;USO
"POLYGON ((445504.98 4104969.81,445512.83 4104958.83,445501.64 4104950.84,445490.45 4104942.85,445482.61 4104953.82,445493.8 4104961.82,445504.98 4104969.81))";"819314";"102632";EDI;USO
"POLYGON ((445223.22 4107505.57,445225.8 4107509.63,445237.71 4107502.05,445235.12 4107497.99,445223.22 4107505.57))";"819387";"102632";EDI;USO
"POLYGON ((441243.43 4106519.58,441246.2 4106507.29,441236.39 4106505.08,441233.62 4106517.37,441243.43 4106519.58))";"819588";"102632";EDI;USO
"POLYGON ((440581.11 4106812.9,440572.99 4106808.37,440565.62 4106821.58,440573.73 4106826.11,440581.11 4106812.9))";"819615";"102632";EDI;USO
"POLYGON ((440607.25 4106767.76,440598.48 4106762.96,440602.32 4106755.94,440598.98 4106749.55,440590.55 4106764.94,440585.59 4106773.99,440600.15 4106781.97,440607.25 4106767.76))";"819616";"102632";EDI;USO
"POLYGON ((440687.3 4106723.25,440681.49 4106733.81,440685.73 4106736.15,440686.74 4106734.29,440695.4 4106739.02,440700.13 4106730.36,440687.3 4106723.25))";"819617";"102632";EDI;USO
"POLYGON ((440706.27 4106733.69,440701.67 4106744.09,440713.96 4106749.54,440718.56 4106739.14,440706.27 4106733.69))";"819618";"102632";EDI;USO
"POLYGON ((440861.06 4106866.31,440875.35 4106881.06,440890.82 4106866.18,440876.53 4106851.43,440861.06 4106866.31))";"819619";"102632";EDI;USO
"POLYGON ((440819.16 4106878.24,440821.52 4106880.9,440824.3 4106878.23,440815.39 4106868.28,440808.04 4106875.36,440814.57 4106882.66,440819.16 4106878.24))";"819620";"102632";EDI;USO
"POLYGON ((441216.05 4106495.73,441212.39 4106505.2,441224.04 4106509.7,441227.7 4106500.23,441216.05 4106495.73))";"819621";"102632";EDI;USO
"POLYGON ((441238.35 4106544.27,441241.01 4106532.05,441231.21 4106529.92,441228.55 4106542.14,441238.35 4106544.27))";"819622";"102632";EDI;USO
"POLYGON ((441216.28 4106569.65,441219.1 4106556.45,441213.25 4106555.18,441210.43 4106568.38,441216.28 4106569.65))";"819623";"102632";EDI;USO
"POLYGON ((441324.34 4106569.78,441313.99 4106567.68,441310.47 4106585.22,441320.82 4106587.32,441324.34 4106569.78))";"819624";"102632";EDI;USO
"POLYGON ((441326.75 4106616.17,441324.97 4106622.13,441324.84 4106630.51,441327.27 4106631.07,441332.01 4106621.48,441332.88 4106617.69,441326.75 4106616.17))";"819625";"102632";EDI;USO
"POLYGON ((441303.29 4106674.6,441291.9 4106672.17,441290.55 4106678.49,441301.94 4106680.93,441303.29 4106674.6))";"819626";"102632";EDI;USO
"POLYGON ((442288.11 4108110.89,442284.99 4108120.48,442297.58 4108124.59,442300.7 4108115.0,442288.11 4108110.89))";"819627";"102632";EDI;USO
"POLYGON ((442237.11 4107939.1,442234.56 4107948.67,442248.02 4107952.26,442250.57 4107942.69,442237.11 4107939.1))";"819628";"102632";EDI;USO
"POLYGON ((442307.22 4107937.17,442312.41 4107923.43,442303.3 4107920.0,442298.11 4107933.74,442307.22 4107937.17))";"819629";"102632";EDI;USO
"POLYGON ((442186.15 4108191.89,442195.47 4108182.57,442188.5 4108175.6,442179.18 4108184.92,442186.15 4108191.89))";"819630";"102632";EDI;USO
"POLYGON ((442231.32 4107673.48,442239.82 4107657.13,442232.04 4107653.1,442223.54 4107669.45,442231.32 4107673.48))";"819631";"102632";EDI;USO
"POLYGON ((442269.47 4107555.26,442282.66 4107555.0,442282.47 4107545.33,442269.28 4107545.6,442269.47 4107555.26))";"819632";"102632";EDI;USO
"POLYGON ((442334.01 4107518.87,442344.73 4107527.38,442350.79 4107519.81,442340.07 4107511.3,442334.01 4107518.87))";"819633";"102632";EDI;USO
"POLYGON ((443192.45 4107183.78,443186.85 4107179.07,443180.42 4107186.73,443176.98 4107183.83,443167.93 4107194.56,443176.75 4107202.0,443192.45 4107183.78))";"819634";"102632";EDI;USO
"POLYGON ((443144.91 4107079.57,443157.66 4107089.73,443166.48 4107078.67,443153.73 4107068.51,443144.91 4107079.57))";"819635";"102632";EDI;USO
"POLYGON ((442996.0 4107022.03,442989.94 4107028.18,442998.87 4107036.97,443004.93 4107030.82,442996.0 4107022.03))";"819636";"102632";EDI;USO
"POLYGON ((442797.65 4107176.8,442820.27 4107190.61,442823.53 4107185.28,442810.53 4107177.34,442814.64 4107171.07,442805.25 4107165.04,442797.65 4107176.8))";"819637";"102632";EDI;USO
"POLYGON ((442822.94 4107192.46,442848.47 4107209.71,442855.4 4107200.48,442842.66 4107191.04,442829.92 4107181.6,442822.94 4107192.46))";"819638";"102632";EDI;USO
"POLYGON ((443023.07 4107171.91,443033.0 4107164.52,443017.91 4107144.24,443011.41 4107150.25,443008.97 4107152.51,443023.07 4107171.91))";"819639";"102632";EDI;USO
"POLYGON ((442933.55 4107219.34,442917.36 4107234.24,442911.32 4107244.81,442947.67 4107269.83,442957.96 4107254.19,442950.38 4107249.06,442948.0 4107252.57,442931.02 4107241.08,442938.81 4107229.68,442933.55 4107219.34))";"819640";"102632";EDI;USO
"POLYGON ((442967.98 4107235.46,442958.36 4107245.38,442965.17 4107251.98,442974.79 4107242.06,442967.98 4107235.46))";"819641";"102632";EDI;USO
"POLYGON ((443041.79 4107254.85,443054.6 4107246.7,443053.35 4107244.92,443056.61 4107242.62,443053.31 4107237.94,443058.29 4107234.27,443054.15 4107228.48,443049.29 4107231.85,443046.98 4107228.2,443039.22 4107234.25,443042.92 4107238.32,443034.36 4107244.53,443041.79 4107254.85))";"819642";"102632";EDI;USO
"POLYGON ((442825.6 4107423.69,442902.01 4107475.99,442907.86 4107465.58,442905.55 4107463.81,442841.77 4107420.93,442831.98 4107414.35,442825.6 4107423.69))";"819643";"102632";EDI;USO
"POLYGON ((442830.45 4107586.69,442835.82 4107578.61,442824.99 4107571.42,442819.62 4107579.5,442830.45 4107586.69))";"819644";"102632";EDI;USO
"POLYGON ((442773.58 4107561.62,442794.42 4107574.88,442798.45 4107568.55,442777.61 4107555.29,442773.58 4107561.62))";"819645";"102632";EDI;USO
"POLYGON ((443070.08 4107215.72,443065.54 4107219.01,443069.18 4107224.03,443073.72 4107220.74,443070.08 4107215.72))";"819646";"102632";EDI;USO
"POLYGON ((443060.26 4107210.56,443049.76 4107218.24,443055.46 4107226.03,443065.96 4107218.35,443060.26 4107210.56))";"819647";"102632";EDI;USO
"POLYGON ((443044.4 4107185.1,443033.19 4107193.82,443049.2 4107214.38,443060.41 4107205.66,443044.4 4107185.1))";"819648";"102632";EDI;USO
"POLYGON ((443468.78 4105862.42,443470.02 4105868.41,443472.94 4105867.81,443474.18 4105873.83,443483.52 4105872.27,443480.97 4105859.85,443468.78 4105862.42))";"819649";"102632";EDI;USO
"POLYGON ((443509.88 4105868.97,443504.66 4105875.77,443510.68 4105880.41,443512.93 4105877.49,443517.86 4105881.04,443520.73 4105877.21,443509.88 4105868.97))";"819650";"102632";EDI;USO
"POLYGON ((443465.12 4105937.64,443473.96 4105955.16,443484.59 4105949.79,443475.75 4105932.27,443465.12 4105937.64))";"819651";"102632";EDI;USO
"POLYGON ((443577.4 4105956.88,443587.54 4105948.03,443579.23 4105938.69,443575.02 4105942.32,443577.26 4105944.96,443571.48 4105949.87,443577.4 4105956.88))";"819652";"102632";EDI;USO
"POLYGON ((441754.18 4105843.27,441765.93 4105843.19,441765.86 4105833.51,441754.11 4105833.59,441754.18 4105843.27))";"819653";"102632";EDI;USO
"POLYGON ((441766.1 4105864.01,441753.51 4105864.09,441753.54 4105869.15,441755.92 4105869.14,441755.95 4105873.97,441766.34 4105873.91,441766.1 4105864.01))";"819654";"102632";EDI;USO
"POLYGON ((442603.9 4106684.34,442610.04 4106695.63,442623.56 4106688.27,442617.42 4106676.97,442603.9 4106684.34))";"819655";"102632";EDI;USO
"POLYGON ((442670.87 4106661.03,442660.41 4106665.45,442662.52 4106670.43,442672.97 4106666.0,442670.87 4106661.03))";"819656";"102632";EDI;USO
"POLYGON ((442710.94 4106656.83,442713.7 4106667.01,442715.35 4106673.09,442740.04 4106666.35,442734.77 4106645.99,442722.2 4106649.44,442723.42 4106653.44,442710.94 4106656.83))";"819657";"102632";EDI;USO
"POLYGON ((442626.87 4106694.25,442591.73 4106713.47,442604.07 4106736.05,442639.21 4106716.83,442626.87 4106694.25))";"819658";"102632";EDI;USO
"POLYGON ((442654.21 4106747.35,442642.14 4106721.92,442606.01 4106740.97,442618.23 4106764.89,442641.04 4106760.97,442639.23 4106750.16,442626.8 4106752.59,442621.99 4106741.29,442639.19 4106732.69,442647.43 4106748.6,442654.21 4106747.35))";"819659";"102632";EDI;USO
"POLYGON ((442636.35 4106698.75,442695.22 4106667.19,442691.26 4106658.88,442657.97 4106677.14,442655.42 4106672.57,442641.47 4106677.05,442637.56 4106666.34,442628.71 4106669.58,442628.67 4106684.24,442636.35 4106698.75))";"819660";"102632";EDI;USO
"POLYGON ((443010.57 4104609.73,443000.6 4104614.02,443007.66 4104630.68,443017.63 4104626.39,443010.57 4104609.73))";"819662";"102632";EDI;USO
"POLYGON ((442662.51 4104669.3,442657.78 4104677.71,442667.63 4104683.25,442672.36 4104674.84,442662.51 4104669.3))";"819663";"102632";EDI;USO
"POLYGON ((442654.22 4104684.48,442649.49 4104692.89,442659.34 4104698.43,442664.07 4104690.02,442654.22 4104684.48))";"819664";"102632";EDI;USO
"POLYGON ((442646.21 4104699.28,442641.48 4104707.69,442651.33 4104713.23,442656.06 4104704.82,442646.21 4104699.28))";"819665";"102632";EDI;USO
"POLYGON ((442669.78 4104656.81,442665.23 4104664.63,442675.0 4104670.31,442679.55 4104662.49,442669.78 4104656.81))";"819666";"102632";EDI;USO
"POLYGON ((442638.47 4104715.24,442634.39 4104723.67,442644.29 4104728.47,442648.37 4104720.04,442638.47 4104715.24))";"819667";"102632";EDI;USO
"POLYGON ((442630.71 4104730.69,442626.8 4104739.19,442637.07 4104743.92,442640.98 4104735.42,442630.71 4104730.69))";"819668";"102632";EDI;USO
"POLYGON ((442623.8 4104746.55,442620.08 4104755.14,442630.18 4104759.53,442633.9 4104750.94,442623.8 4104746.55))";"819670";"102632";EDI;USO
"POLYGON ((442600.87 4104795.32,442597.83 4104803.19,442610.78 4104808.19,442613.82 4104800.32,442600.87 4104795.32))";"819671";"102632";EDI;USO
"POLYGON ((442692.42 4104687.73,442703.28 4104690.88,442705.85 4104682.04,442694.99 4104678.89,442692.42 4104687.73))";"819672";"102632";EDI;USO
"POLYGON ((442694.57 4104696.76,442692.41 4104703.52,442703.22 4104706.97,442705.38 4104700.21,442694.57 4104696.76))";"819673";"102632";EDI;USO
"POLYGON ((442687.24 4104711.54,442684.91 4104718.24,442695.62 4104721.98,442697.95 4104715.28,442687.24 4104711.54))";"819674";"102632";EDI;USO
"POLYGON ((442679.99 4104726.0,442677.7 4104732.09,442687.89 4104735.94,442689.15 4104732.62,442686.11 4104731.48,442687.16 4104728.72,442679.99 4104726.0))";"819675";"102632";EDI;USO
"POLYGON ((442673.01 4104739.51,442670.72 4104745.6,442680.91 4104749.45,442682.17 4104746.13,442679.13 4104744.99,442680.18 4104742.23,442673.01 4104739.51))";"819676";"102632";EDI;USO
"POLYGON ((442663.27 4104752.9,442660.6 4104758.83,442670.5 4104763.31,442671.97 4104760.08,442669.01 4104758.75,442670.24 4104756.06,442663.27 4104752.9))";"819677";"102632";EDI;USO
"POLYGON ((442672.24 4104771.3,442661.92 4104766.72,442658.14 4104775.28,442668.46 4104779.86,442672.24 4104771.3))";"819678";"102632";EDI;USO
"POLYGON ((442652.96 4104781.6,442642.64 4104777.02,442638.86 4104785.58,442649.18 4104790.16,442652.96 4104781.6))";"819679";"102632";EDI;USO
"POLYGON ((442928.5 4104743.51,442930.97 4104731.18,442916.72 4104728.33,442914.25 4104740.65,442928.5 4104743.51))";"819680";"102632";EDI;USO
"POLYGON ((442822.87 4104714.79,442811.57 4104721.4,442817.95 4104732.38,442829.25 4104725.77,442822.87 4104714.79))";"819681";"102632";EDI;USO
"POLYGON ((442771.84 4104746.14,442776.22 4104754.31,442787.62 4104748.17,442783.24 4104740.0,442771.84 4104746.14))";"819682";"102632";EDI;USO
"POLYGON ((442731.94 4104766.99,442719.03 4104774.25,442725.26 4104785.37,442738.17 4104778.11,442731.94 4104766.99))";"819683";"102632";EDI;USO
"POLYGON ((442706.76 4104797.12,442701.03 4104786.42,442688.21 4104793.28,442693.94 4104803.99,442706.76 4104797.12))";"819684";"102632";EDI;USO
"POLYGON ((442669.88 4104805.69,442674.33 4104813.75,442685.73 4104807.5,442681.28 4104799.44,442669.88 4104805.69))";"819685";"102632";EDI;USO
"POLYGON ((442646.41 4104822.26,442635.32 4104831.8,442643.61 4104841.41,442654.7 4104831.88,442646.41 4104822.26))";"819686";"102632";EDI;USO
"POLYGON ((442607.98 4104864.58,442613.77 4104871.23,442626.37 4104860.31,442620.58 4104853.66,442607.98 4104864.58))";"819687";"102632";EDI;USO
"POLYGON ((442547.54 4104918.52,442540.45 4104925.05,442547.62 4104932.8,442554.71 4104926.27,442547.54 4104918.52))";"819688";"102632";EDI;USO
"POLYGON ((442554.84 4104910.81,442562.91 4104919.89,442569.94 4104913.68,442561.87 4104904.6,442554.84 4104910.81))";"819689";"102632";EDI;USO
"POLYGON ((442586.45 4104925.96,442592.9 4104932.24,442601.65 4104923.26,442595.2 4104916.98,442586.45 4104925.96))";"819690";"102632";EDI;USO
"POLYGON ((442603.3 4104916.47,442611.21 4104908.81,442603.48 4104900.82,442595.56 4104908.48,442603.3 4104916.47))";"819691";"102632";EDI;USO
"POLYGON ((442637.3 4104943.03,442635.55 4104931.89,442626.2 4104933.36,442625.79 4104930.71,442620.94 4104931.47,442622.26 4104939.87,442626.2 4104939.25,442626.81 4104943.13,442627.04 4104944.62,442637.3 4104943.03))";"819692";"102632";EDI;USO
"POLYGON ((442568.83 4104949.25,442560.1 4104957.6,442568.94 4104966.85,442577.67 4104958.5,442568.83 4104949.25))";"819693";"102632";EDI;USO
"POLYGON ((442591.89 4104987.69,442594.45 4104980.42,442587.16 4104977.85,442585.41 4104982.71,442576.78 4104979.6,442572.92 4104990.32,442585.57 4104994.87,442588.57 4104986.54,442591.89 4104987.69))";"819694";"102632";EDI;USO
"POLYGON ((442609.79 4105022.74,442620.42 4105013.36,442612.17 4105004.0,442601.54 4105013.38,442609.79 4105022.74))";"819695";"102632";EDI;USO
"POLYGON ((442631.74 4105019.47,442625.76 4105030.15,442633.49 4105034.49,442639.47 4105023.81,442631.74 4105019.47))";"819696";"102632";EDI;USO
"POLYGON ((442627.93 4104992.28,442639.2 4104982.49,442633.39 4104975.79,442622.12 4104985.58,442627.93 4104992.28))";"819697";"102632";EDI;USO
"POLYGON ((442634.07 4104995.72,442644.12 4105006.72,442651.03 4105000.4,442640.98 4104989.4,442634.07 4104995.72))";"819698";"102632";EDI;USO
"POLYGON ((442675.11 4104846.16,442685.29 4104840.92,442680.6 4104831.8,442670.42 4104837.04,442675.11 4104846.16))";"819699";"102632";EDI;USO
"POLYGON ((442692.72 4104818.23,442697.49 4104827.44,442709.52 4104821.19,442704.75 4104811.98,442692.72 4104818.23))";"819700";"102632";EDI;USO
"POLYGON ((442719.87 4104805.82,442724.65 4104815.02,442736.68 4104808.77,442731.9 4104799.57,442719.87 4104805.82))";"819701";"102632";EDI;USO
"POLYGON ((442795.15 4104759.23,442800.06 4104768.36,442811.84 4104761.99,442806.93 4104752.86,442795.15 4104759.23))";"819702";"102632";EDI;USO
"POLYGON ((442813.27 4104750.22,442817.78 4104759.62,442829.96 4104753.74,442825.45 4104744.34,442813.27 4104750.22))";"819703";"102632";EDI;USO
"POLYGON ((442855.61 4104745.45,442845.57 4104753.18,442853.36 4104763.39,442863.41 4104755.66,442855.61 4104745.45))";"819704";"102632";EDI;USO
"POLYGON ((442794.02 4104802.18,442788.58 4104790.8,442775.44 4104797.09,442780.88 4104808.46,442794.02 4104802.18))";"819705";"102632";EDI;USO
"POLYGON ((442729.77 4104825.11,442718.37 4104830.85,442724.15 4104842.37,442735.55 4104836.63,442729.77 4104825.11))";"819706";"102632";EDI;USO
"POLYGON ((442680.41 4104869.22,442673.45 4104879.96,442684.43 4104887.15,442691.39 4104876.41,442680.41 4104869.22))";"819707";"102632";EDI;USO
